#datatype,string,string,string,double,dateTime:RFC3339
#group,false,false,false,false,false
_measurement,asset,currency,granularity,price,time
crypto_price,ETH,EUR,Day,165.1729736328125,2019-10-25T00:00:00Z
crypto_price,ETH,EUR,Day,176.83811950683594,2019-10-26T00:00:00Z
crypto_price,ETH,EUR,Day,169.80755615234375,2019-10-27T00:00:00Z
crypto_price,ETH,EUR,Day,169.5637969970703,2019-10-28T00:00:00Z
crypto_price,ETH,EUR,Day,172.6327362060547,2019-10-29T00:00:00Z
crypto_price,ETH,EUR,Day,172.0511932373047,2019-10-30T00:00:00Z
crypto_price,ETH,EUR,Day,169.07904052734375,2019-10-31T00:00:00Z
crypto_price,ETH,EUR,Day,165.72097778320312,2019-11-01T00:00:00Z
crypto_price,ETH,EUR,Day,166.28305053710938,2019-11-02T00:00:00Z
crypto_price,ETH,EUR,Day,165.68104553222656,2019-11-03T00:00:00Z
crypto_price,ETH,EUR,Day,168.95628356933594,2019-11-04T00:00:00Z
crypto_price,ETH,EUR,Day,172.7857666015625,2019-11-05T00:00:00Z
crypto_price,ETH,EUR,Day,174.69749450683594,2019-11-06T00:00:00Z
crypto_price,ETH,EUR,Day,173.32635498046875,2019-11-07T00:00:00Z
crypto_price,ETH,EUR,Day,170.88015747070312,2019-11-08T00:00:00Z
crypto_price,ETH,EUR,Day,168.64903259277344,2019-11-09T00:00:00Z
crypto_price,ETH,EUR,Day,173.26580810546875,2019-11-10T00:00:00Z
crypto_price,ETH,EUR,Day,172.76124572753906,2019-11-11T00:00:00Z
crypto_price,ETH,EUR,Day,170.65586853027344,2019-11-12T00:00:00Z
crypto_price,ETH,EUR,Day,172.10987854003906,2019-11-13T00:00:00Z
crypto_price,ETH,EUR,Day,171.31793212890625,2019-11-14T00:00:00Z
crypto_price,ETH,EUR,Day,168.99261474609375,2019-11-15T00:00:00Z
crypto_price,ETH,EUR,Day,166.6367645263672,2019-11-16T00:00:00Z
crypto_price,ETH,EUR,Day,170.31430053710938,2019-11-17T00:00:00Z
crypto_price,ETH,EUR,Day,168.97897338867188,2019-11-18T00:00:00Z
crypto_price,ETH,EUR,Day,164.8592987060547,2019-11-19T00:00:00Z
crypto_price,ETH,EUR,Day,161.72657775878906,2019-11-20T00:00:00Z
crypto_price,ETH,EUR,Day,159.0555877685547,2019-11-21T00:00:00Z
crypto_price,ETH,EUR,Day,147.37380981445312,2019-11-22T00:00:00Z
crypto_price,ETH,EUR,Day,139.8215789794922,2019-11-23T00:00:00Z
crypto_price,ETH,EUR,Day,139.69851684570312,2019-11-24T00:00:00Z
crypto_price,ETH,EUR,Day,136.40655517578125,2019-11-25T00:00:00Z
crypto_price,ETH,EUR,Day,136.1614227294922,2019-11-26T00:00:00Z
crypto_price,ETH,EUR,Day,140.8092041015625,2019-11-27T00:00:00Z
crypto_price,ETH,EUR,Day,142.2660675048828,2019-11-28T00:00:00Z
crypto_price,ETH,EUR,Day,142.6519012451172,2019-11-29T00:00:00Z
crypto_price,ETH,EUR,Day,142.2119140625,2019-11-30T00:00:00Z
crypto_price,ETH,EUR,Day,138.40060424804688,2019-12-01T00:00:00Z
crypto_price,ETH,EUR,Day,138.0613555908203,2019-12-02T00:00:00Z
crypto_price,ETH,EUR,Day,135.6261444091797,2019-12-03T00:00:00Z
crypto_price,ETH,EUR,Day,135.6822052001953,2019-12-04T00:00:00Z
crypto_price,ETH,EUR,Day,138.02088928222656,2019-12-05T00:00:00Z
crypto_price,ETH,EUR,Day,134.7515106201172,2019-12-06T00:00:00Z
crypto_price,ETH,EUR,Day,135.45803833007812,2019-12-07T00:00:00Z
crypto_price,ETH,EUR,Day,137.802978515625,2019-12-08T00:00:00Z
crypto_price,ETH,EUR,Day,137.36985778808594,2019-12-09T00:00:00Z
crypto_price,ETH,EUR,Day,134.27316284179688,2019-12-10T00:00:00Z
crypto_price,ETH,EUR,Day,132.83314514160156,2019-12-11T00:00:00Z
crypto_price,ETH,EUR,Day,130.9720001220703,2019-12-12T00:00:00Z
crypto_price,ETH,EUR,Day,130.5139617919922,2019-12-13T00:00:00Z
crypto_price,ETH,EUR,Day,130.86557006835938,2019-12-14T00:00:00Z
crypto_price,ETH,EUR,Day,129.42343139648438,2019-12-15T00:00:00Z
crypto_price,ETH,EUR,Day,128.74868774414062,2019-12-16T00:00:00Z
crypto_price,ETH,EUR,Day,120.32332611083984,2019-12-17T00:00:00Z
crypto_price,ETH,EUR,Day,120.00458526611328,2019-12-18T00:00:00Z
crypto_price,ETH,EUR,Day,120.71253204345703,2019-12-19T00:00:00Z
crypto_price,ETH,EUR,Day,116.66908264160156,2019-12-20T00:00:00Z
crypto_price,ETH,EUR,Day,116.58869934082031,2019-12-21T00:00:00Z
crypto_price,ETH,EUR,Day,120.15668487548828,2019-12-22T00:00:00Z
crypto_price,ETH,EUR,Day,121.63744354248047,2019-12-23T00:00:00Z
crypto_price,ETH,EUR,Day,118.81554412841797,2019-12-24T00:00:00Z
crypto_price,ETH,EUR,Day,116.3880386352539,2019-12-25T00:00:00Z
crypto_price,ETH,EUR,Day,117.873046875,2019-12-26T00:00:00Z
crypto_price,ETH,EUR,Day,114.72406005859375,2019-12-27T00:00:00Z
crypto_price,ETH,EUR,Day,116.56529998779297,2019-12-28T00:00:00Z
crypto_price,ETH,EUR,Day,122.42618560791016,2019-12-29T00:00:00Z
crypto_price,ETH,EUR,Day,122.05593872070312,2019-12-30T00:00:00Z
crypto_price,ETH,EUR,Day,119.19954681396484,2019-12-31T00:00:00Z
crypto_price,ETH,EUR,Day,118.79917907714844,2020-01-01T00:00:00Z
crypto_price,ETH,EUR,Day,116.604736328125,2020-01-02T00:00:00Z
crypto_price,ETH,EUR,Day,120.28679275512695,2020-01-03T00:00:00Z
crypto_price,ETH,EUR,Day,121.15328247070312,2020-01-04T00:00:00Z
crypto_price,ETH,EUR,Day,124.23260070800782,2020-01-05T00:00:00Z
crypto_price,ETH,EUR,Day,128.52841217041015,2020-01-06T00:00:00Z
crypto_price,ETH,EUR,Day,129.98128204345704,2020-01-07T00:00:00Z
crypto_price,ETH,EUR,Day,131.92687286376952,2020-01-08T00:00:00Z
crypto_price,ETH,EUR,Day,126.93392547607422,2020-01-09T00:00:00Z
crypto_price,ETH,EUR,Day,130.11318115234377,2020-01-10T00:00:00Z
crypto_price,ETH,EUR,Day,132.15781860351564,2020-01-11T00:00:00Z
crypto_price,ETH,EUR,Day,131.49810424804687,2020-01-12T00:00:00Z
crypto_price,ETH,EUR,Day,131.4081704711914,2020-01-13T00:00:00Z
crypto_price,ETH,EUR,Day,151.65517791748047,2020-01-14T00:00:00Z
crypto_price,ETH,EUR,Day,153.37887603759765,2020-01-15T00:00:00Z
crypto_price,ETH,EUR,Day,149.59938690185547,2020-01-16T00:00:00Z
crypto_price,ETH,EUR,Day,156.0788217163086,2020-01-17T00:00:00Z
crypto_price,ETH,EUR,Day,161.01006164550782,2020-01-18T00:00:00Z
crypto_price,ETH,EUR,Day,159.90248596191407,2020-01-19T00:00:00Z
crypto_price,ETH,EUR,Day,151.97241821289063,2020-01-20T00:00:00Z
crypto_price,ETH,EUR,Day,152.9000244140625,2020-01-21T00:00:00Z
crypto_price,ETH,EUR,Day,153.87708038330078,2020-01-22T00:00:00Z
crypto_price,ETH,EUR,Day,151.0769189453125,2020-01-23T00:00:00Z
crypto_price,ETH,EUR,Day,149.19097991943357,2020-01-24T00:00:00Z
crypto_price,ETH,EUR,Day,147.89599334716797,2020-01-25T00:00:00Z
crypto_price,ETH,EUR,Day,152.24905395507812,2020-01-26T00:00:00Z
crypto_price,ETH,EUR,Day,156.32538970947266,2020-01-27T00:00:00Z
crypto_price,ETH,EUR,Day,159.85024353027342,2020-01-28T00:00:00Z
crypto_price,ETH,EUR,Day,162.1137823486328,2020-01-29T00:00:00Z
crypto_price,ETH,EUR,Day,168.87290771484373,2020-01-30T00:00:00Z
crypto_price,ETH,EUR,Day,167.4333676147461,2020-01-31T00:00:00Z
crypto_price,ETH,EUR,Day,165.9758807373047,2020-02-01T00:00:00Z
crypto_price,ETH,EUR,Day,173.87786041259767,2020-02-02T00:00:00Z
crypto_price,ETH,EUR,Day,175.50176727294922,2020-02-03T00:00:00Z
crypto_price,ETH,EUR,Day,172.72092529296873,2020-02-04T00:00:00Z
crypto_price,ETH,EUR,Day,188.65250671386718,2020-02-05T00:00:00Z
crypto_price,ETH,EUR,Day,195.30738739013674,2020-02-06T00:00:00Z
crypto_price,ETH,EUR,Day,203.90036041259765,2020-02-07T00:00:00Z
crypto_price,ETH,EUR,Day,207.25489318847656,2020-02-08T00:00:00Z
crypto_price,ETH,EUR,Day,210.39635314941407,2020-02-09T00:00:00Z
crypto_price,ETH,EUR,Day,209.14317321777344,2020-02-10T00:00:00Z
crypto_price,ETH,EUR,Day,217.80189605712889,2020-02-11T00:00:00Z
crypto_price,ETH,EUR,Day,251.39598693847657,2020-02-12T00:00:00Z
crypto_price,ETH,EUR,Day,253.563232421875,2020-02-13T00:00:00Z
crypto_price,ETH,EUR,Day,263.6238616943359,2020-02-14T00:00:00Z
crypto_price,ETH,EUR,Day,265.37907226562504,2020-02-15T00:00:00Z
crypto_price,ETH,EUR,Day,252.1446780395508,2020-02-16T00:00:00Z
crypto_price,ETH,EUR,Day,246.62398529052734,2020-02-17T00:00:00Z
crypto_price,ETH,EUR,Day,264.13963317871094,2020-02-18T00:00:00Z
crypto_price,ETH,EUR,Day,263.77758972167965,2020-02-19T00:00:00Z
crypto_price,ETH,EUR,Day,243.71948852539063,2020-02-20T00:00:00Z
crypto_price,ETH,EUR,Day,246.55216217041016,2020-02-21T00:00:00Z
crypto_price,ETH,EUR,Day,245.11251098632812,2020-02-22T00:00:00Z
crypto_price,ETH,EUR,Day,253.79757690429688,2020-02-23T00:00:00Z
crypto_price,ETH,EUR,Day,255.3174935913086,2020-02-24T00:00:00Z
crypto_price,ETH,EUR,Day,244.09365692138672,2020-02-25T00:00:00Z
crypto_price,ETH,EUR,Day,229.32136474609376,2020-02-26T00:00:00Z
crypto_price,ETH,EUR,Day,216.7778042602539,2020-02-27T00:00:00Z
crypto_price,ETH,EUR,Day,213.15678222656248,2020-02-28T00:00:00Z
crypto_price,ETH,EUR,Day,211.23003845214845,2020-02-29T00:00:00Z
crypto_price,ETH,EUR,Day,205.870634765625,2020-03-01T00:00:00Z
crypto_price,ETH,EUR,Day,209.6103942871094,2020-03-02T00:00:00Z
crypto_price,ETH,EUR,Day,209.27249328613283,2020-03-03T00:00:00Z
crypto_price,ETH,EUR,Day,205.14078521728516,2020-03-04T00:00:00Z
crypto_price,ETH,EUR,Day,210.16376953125,2020-03-05T00:00:00Z
crypto_price,ETH,EUR,Day,217.6670489501953,2020-03-06T00:00:00Z
crypto_price,ETH,EUR,Day,223.18721801757812,2020-03-07T00:00:00Z
crypto_price,ETH,EUR,Day,211.03850860595702,2020-03-08T00:00:00Z
crypto_price,ETH,EUR,Day,183.24725433349607,2020-03-09T00:00:00Z
crypto_price,ETH,EUR,Day,181.2367056274414,2020-03-10T00:00:00Z
crypto_price,ETH,EUR,Day,179.6193133544922,2020-03-11T00:00:00Z
crypto_price,ETH,EUR,Day,172.65265350341798,2020-03-12T00:00:00Z
crypto_price,ETH,EUR,Day,125.18106887817382,2020-03-13T00:00:00Z
crypto_price,ETH,EUR,Day,122.4516813659668,2020-03-14T00:00:00Z
crypto_price,ETH,EUR,Day,119.06602096557617,2020-03-15T00:00:00Z
crypto_price,ETH,EUR,Day,112.40675842285157,2020-03-16T00:00:00Z
crypto_price,ETH,EUR,Day,108.69275665283203,2020-03-17T00:00:00Z
crypto_price,ETH,EUR,Day,107.08488464355469,2020-03-18T00:00:00Z
crypto_price,ETH,EUR,Day,133.4968032836914,2020-03-19T00:00:00Z
crypto_price,ETH,EUR,Day,141.7707144165039,2020-03-20T00:00:00Z
crypto_price,ETH,EUR,Day,127.9836734008789,2020-03-21T00:00:00Z
crypto_price,ETH,EUR,Day,127.83693298339844,2020-03-22T00:00:00Z
crypto_price,ETH,EUR,Day,127.08698455810547,2020-03-23T00:00:00Z
crypto_price,ETH,EUR,Day,132.4207305908203,2020-03-24T00:00:00Z
crypto_price,ETH,EUR,Day,131.22218536376954,2020-03-25T00:00:00Z
crypto_price,ETH,EUR,Day,126.85193252563477,2020-03-26T00:00:00Z
crypto_price,ETH,EUR,Day,127.60258331298829,2020-03-27T00:00:00Z
crypto_price,ETH,EUR,Day,120.6481607055664,2020-03-28T00:00:00Z
crypto_price,ETH,EUR,Day,118.68499465942384,2020-03-29T00:00:00Z
crypto_price,ETH,EUR,Day,123.21753692626953,2020-03-30T00:00:00Z
crypto_price,ETH,EUR,Day,123.33088302612305,2020-03-31T00:00:00Z
crypto_price,ETH,EUR,Day,125.01386901855469,2020-04-01T00:00:00Z
crypto_price,ETH,EUR,Day,137.30487701416016,2020-04-02T00:00:00Z
crypto_price,ETH,EUR,Day,136.44309661865236,2020-04-03T00:00:00Z
crypto_price,ETH,EUR,Day,135.53820098876952,2020-04-04T00:00:00Z
crypto_price,ETH,EUR,Day,135.97582672119142,2020-04-05T00:00:00Z
crypto_price,ETH,EUR,Day,158.09901641845704,2020-04-06T00:00:00Z
crypto_price,ETH,EUR,Day,161.9703826904297,2020-04-07T00:00:00Z
crypto_price,ETH,EUR,Day,160.6566925048828,2020-04-08T00:00:00Z
crypto_price,ETH,EUR,Day,159.54344177246094,2020-04-09T00:00:00Z
crypto_price,ETH,EUR,Day,157.1411013793945,2020-04-10T00:00:00Z
crypto_price,ETH,EUR,Day,149.15008636474607,2020-04-11T00:00:00Z
crypto_price,ETH,EUR,Day,154.62361907958984,2020-04-12T00:00:00Z
crypto_price,ETH,EUR,Day,147.53360260009765,2020-04-13T00:00:00Z
crypto_price,ETH,EUR,Day,147.99560760498048,2020-04-14T00:00:00Z
crypto_price,ETH,EUR,Day,147.3214096069336,2020-04-15T00:00:00Z
crypto_price,ETH,EUR,Day,160.76654052734375,2020-04-16T00:00:00Z
crypto_price,ETH,EUR,Day,160.63790130615234,2020-04-17T00:00:00Z
crypto_price,ETH,EUR,Day,174.25439331054687,2020-04-18T00:00:00Z
crypto_price,ETH,EUR,Day,173.63223876953126,2020-04-19T00:00:00Z
crypto_price,ETH,EUR,Day,171.71824798583984,2020-04-20T00:00:00Z
crypto_price,ETH,EUR,Day,162.00927459716797,2020-04-21T00:00:00Z
crypto_price,ETH,EUR,Day,170.42769622802734,2020-04-22T00:00:00Z
crypto_price,ETH,EUR,Day,177.3480209350586,2020-04-23T00:00:00Z
crypto_price,ETH,EUR,Day,176.64763946533202,2020-04-24T00:00:00Z
crypto_price,ETH,EUR,Day,183.09191314697267,2020-04-25T00:00:00Z
crypto_price,ETH,EUR,Day,185.29451721191407,2020-04-26T00:00:00Z
crypto_price,ETH,EUR,Day,184.9091229248047,2020-04-27T00:00:00Z
crypto_price,ETH,EUR,Day,183.77097045898438,2020-04-28T00:00:00Z
crypto_price,ETH,EUR,Day,202.8387451171875,2020-04-29T00:00:00Z
crypto_price,ETH,EUR,Day,210.8957815551758,2020-04-30T00:00:00Z
crypto_price,ETH,EUR,Day,199.0241128540039,2020-05-01T00:00:00Z
crypto_price,ETH,EUR,Day,195.57187072753908,2020-05-02T00:00:00Z
crypto_price,ETH,EUR,Day,198.8196792602539,2020-05-03T00:00:00Z
crypto_price,ETH,EUR,Day,192.99684387207031,2020-05-04T00:00:00Z
crypto_price,ETH,EUR,Day,194.2542852783203,2020-05-05T00:00:00Z
crypto_price,ETH,EUR,Day,195.60379821777343,2020-05-06T00:00:00Z
crypto_price,ETH,EUR,Day,198.49839782714844,2020-05-07T00:00:00Z
crypto_price,ETH,EUR,Day,199.68877410888672,2020-05-08T00:00:00Z
crypto_price,ETH,EUR,Day,197.06122344970703,2020-05-09T00:00:00Z
crypto_price,ETH,EUR,Day,193.62871643066404,2020-05-10T00:00:00Z
crypto_price,ETH,EUR,Day,178.28004241943358,2020-05-11T00:00:00Z
crypto_price,ETH,EUR,Day,178.0853192138672,2020-05-12T00:00:00Z
crypto_price,ETH,EUR,Day,186.63268768310547,2020-05-13T00:00:00Z
crypto_price,ETH,EUR,Day,190.43848724365233,2020-05-14T00:00:00Z
crypto_price,ETH,EUR,Day,188.67290649414062,2020-05-15T00:00:00Z
crypto_price,ETH,EUR,Day,188.05320190429688,2020-05-16T00:00:00Z
crypto_price,ETH,EUR,Day,194.11185638427736,2020-05-17T00:00:00Z
crypto_price,ETH,EUR,Day,200.26385498046875,2020-05-18T00:00:00Z
crypto_price,ETH,EUR,Day,198.08992614746094,2020-05-19T00:00:00Z
crypto_price,ETH,EUR,Day,197.127197265625,2020-05-20T00:00:00Z
crypto_price,ETH,EUR,Day,193.7664352416992,2020-05-21T00:00:00Z
crypto_price,ETH,EUR,Day,193.01979431152344,2020-05-22T00:00:00Z
crypto_price,ETH,EUR,Day,194.34811279296875,2020-05-23T00:00:00Z
crypto_price,ETH,EUR,Day,194.09380828857422,2020-05-24T00:00:00Z
crypto_price,ETH,EUR,Day,190.69138275146486,2020-05-25T00:00:00Z
crypto_price,ETH,EUR,Day,190.11235748291017,2020-05-26T00:00:00Z
crypto_price,ETH,EUR,Day,191.07288970947266,2020-05-27T00:00:00Z
crypto_price,ETH,EUR,Day,199.2131686401367,2020-05-28T00:00:00Z
crypto_price,ETH,EUR,Day,202.96560180664062,2020-05-29T00:00:00Z
crypto_price,ETH,EUR,Day,221.5897930908203,2020-05-30T00:00:00Z
crypto_price,ETH,EUR,Day,220.44076782226563,2020-05-31T00:00:00Z
crypto_price,ETH,EUR,Day,224.01878356933594,2020-06-01T00:00:00Z
crypto_price,ETH,EUR,Day,225.97238159179688,2020-06-02T00:00:00Z
crypto_price,ETH,EUR,Day,218.11249298095703,2020-06-03T00:00:00Z
crypto_price,ETH,EUR,Day,220.10784149169922,2020-06-04T00:00:00Z
crypto_price,ETH,EUR,Day,219.101689453125,2020-06-05T00:00:00Z
crypto_price,ETH,EUR,Day,218.07811096191406,2020-06-06T00:00:00Z
crypto_price,ETH,EUR,Day,217.54226684570312,2020-06-07T00:00:00Z
crypto_price,ETH,EUR,Day,219.32435760498046,2020-06-08T00:00:00Z
crypto_price,ETH,EUR,Day,220.75138732910156,2020-06-09T00:00:00Z
crypto_price,ETH,EUR,Day,219.85744415283204,2020-06-10T00:00:00Z
crypto_price,ETH,EUR,Day,220.12722595214842,2020-06-11T00:00:00Z
crypto_price,ETH,EUR,Day,212.79201904296875,2020-06-12T00:00:00Z
crypto_price,ETH,EUR,Day,213.20198852539062,2020-06-13T00:00:00Z
crypto_price,ETH,EUR,Day,213.28127807617187,2020-06-14T00:00:00Z
crypto_price,ETH,EUR,Day,207.59667449951172,2020-06-15T00:00:00Z
crypto_price,ETH,EUR,Day,210.01116333007812,2020-06-16T00:00:00Z
crypto_price,ETH,EUR,Day,210.85691497802736,2020-06-17T00:00:00Z
crypto_price,ETH,EUR,Day,209.52571655273437,2020-06-18T00:00:00Z
crypto_price,ETH,EUR,Day,207.85154174804688,2020-06-19T00:00:00Z
crypto_price,ETH,EUR,Day,207.33978240966798,2020-06-20T00:00:00Z
crypto_price,ETH,EUR,Day,207.93682586669922,2020-06-21T00:00:00Z
crypto_price,ETH,EUR,Day,217.76179626464844,2020-06-22T00:00:00Z
crypto_price,ETH,EUR,Day,217.26104736328125,2020-06-23T00:00:00Z
crypto_price,ETH,EUR,Day,220.1549319458008,2020-06-24T00:00:00Z
crypto_price,ETH,EUR,Day,210.7131820678711,2020-06-25T00:00:00Z
crypto_price,ETH,EUR,Day,208.74763153076174,2020-06-26T00:00:00Z
crypto_price,ETH,EUR,Day,207.70975585937498,2020-06-27T00:00:00Z
crypto_price,ETH,EUR,Day,204.15865661621092,2020-06-28T00:00:00Z
crypto_price,ETH,EUR,Day,205.23352966308593,2020-06-29T00:00:00Z
crypto_price,ETH,EUR,Day,205.16083221435548,2020-06-30T00:00:00Z
crypto_price,ETH,EUR,Day,207.48517852783203,2020-07-01T00:00:00Z
crypto_price,ETH,EUR,Day,207.00039001464842,2020-07-02T00:00:00Z
crypto_price,ETH,EUR,Day,204.4451071166992,2020-07-03T00:00:00Z
crypto_price,ETH,EUR,Day,205.30673278808592,2020-07-04T00:00:00Z
crypto_price,ETH,EUR,Day,204.9589566040039,2020-07-05T00:00:00Z
crypto_price,ETH,EUR,Day,214.3995083618164,2020-07-06T00:00:00Z
crypto_price,ETH,EUR,Day,214.88884399414064,2020-07-07T00:00:00Z
crypto_price,ETH,EUR,Day,220.15917846679687,2020-07-08T00:00:00Z
crypto_price,ETH,EUR,Day,218.8096923828125,2020-07-09T00:00:00Z
crypto_price,ETH,EUR,Day,215.45729919433592,2020-07-10T00:00:00Z
crypto_price,ETH,EUR,Day,214.34992156982423,2020-07-11T00:00:00Z
crypto_price,ETH,EUR,Day,216.15982818603516,2020-07-12T00:00:00Z
crypto_price,ETH,EUR,Day,216.8207550048828,2020-07-13T00:00:00Z
crypto_price,ETH,EUR,Day,212.99683013916015,2020-07-14T00:00:00Z
crypto_price,ETH,EUR,Day,211.99969635009765,2020-07-15T00:00:00Z
crypto_price,ETH,EUR,Day,210.14537231445314,2020-07-16T00:00:00Z
crypto_price,ETH,EUR,Day,206.0373385620117,2020-07-17T00:00:00Z
crypto_price,ETH,EUR,Day,207.6795913696289,2020-07-18T00:00:00Z
crypto_price,ETH,EUR,Day,209.6893716430664,2020-07-19T00:00:00Z
crypto_price,ETH,EUR,Day,210.00779571533204,2020-07-20T00:00:00Z
crypto_price,ETH,EUR,Day,214.62887573242188,2020-07-21T00:00:00Z
crypto_price,ETH,EUR,Day,230.62505340576172,2020-07-22T00:00:00Z
crypto_price,ETH,EUR,Day,240.47164916992188,2020-07-23T00:00:00Z
crypto_price,ETH,EUR,Day,246.7608462524414,2020-07-24T00:00:00Z
crypto_price,ETH,EUR,Day,264.42523071289065,2020-07-25T00:00:00Z
crypto_price,ETH,EUR,Day,271.77771240234375,2020-07-26T00:00:00Z
crypto_price,ETH,EUR,Day,281.2222534179688,2020-07-27T00:00:00Z
crypto_price,ETH,EUR,Day,277.1162194824219,2020-07-28T00:00:00Z
crypto_price,ETH,EUR,Day,276.6560913085938,2020-07-29T00:00:00Z
crypto_price,ETH,EUR,Day,288.09549743652343,2020-07-30T00:00:00Z
crypto_price,ETH,EUR,Day,295.7175592041016,2020-07-31T00:00:00Z
crypto_price,ETH,EUR,Day,331.52765258789066,2020-08-01T00:00:00Z
crypto_price,ETH,EUR,Day,350.06292724609375,2020-08-02T00:00:00Z
crypto_price,ETH,EUR,Day,338.8556164550781,2020-08-03T00:00:00Z
crypto_price,ETH,EUR,Day,342.2206176757812,2020-08-04T00:00:00Z
crypto_price,ETH,EUR,Day,343.1927996826172,2020-08-05T00:00:00Z
crypto_price,ETH,EUR,Day,340.02573364257813,2020-08-06T00:00:00Z
crypto_price,ETH,EUR,Day,337.03520385742183,2020-08-07T00:00:00Z
crypto_price,ETH,EUR,Day,336.2416693115234,2020-08-08T00:00:00Z
crypto_price,ETH,EUR,Day,339.910283203125,2020-08-09T00:00:00Z
crypto_price,ETH,EUR,Day,339.6666717529297,2020-08-10T00:00:00Z
crypto_price,ETH,EUR,Day,339.7827185058594,2020-08-11T00:00:00Z
crypto_price,ETH,EUR,Day,332.0352734375,2020-08-12T00:00:00Z
crypto_price,ETH,EUR,Day,365.69658935546875,2020-08-13T00:00:00Z
crypto_price,ETH,EUR,Day,376.47241027832035,2020-08-14T00:00:00Z
crypto_price,ETH,EUR,Day,374.22887023925784,2020-08-15T00:00:00Z
crypto_price,ETH,EUR,Day,369.5364569091797,2020-08-16T00:00:00Z
crypto_price,ETH,EUR,Day,375.2896887207031,2020-08-17T00:00:00Z
crypto_price,ETH,EUR,Day,365.54078979492186,2020-08-18T00:00:00Z
crypto_price,ETH,EUR,Day,358.0739501953125,2020-08-19T00:00:00Z
crypto_price,ETH,EUR,Day,354.3480670166016,2020-08-20T00:00:00Z
crypto_price,ETH,EUR,Day,353.69268676757815,2020-08-21T00:00:00Z
crypto_price,ETH,EUR,Day,337.3405517578125,2020-08-22T00:00:00Z
crypto_price,ETH,EUR,Day,337.2906530761719,2020-08-23T00:00:00Z
crypto_price,ETH,EUR,Day,348.4112268066406,2020-08-24T00:00:00Z
crypto_price,ETH,EUR,Day,347.3541888427734,2020-08-25T00:00:00Z
crypto_price,ETH,EUR,Day,333.0497827148438,2020-08-26T00:00:00Z
crypto_price,ETH,EUR,Day,334.856103515625,2020-08-27T00:00:00Z
crypto_price,ETH,EUR,Day,335.3411181640625,2020-08-28T00:00:00Z
crypto_price,ETH,EUR,Day,341.5439233398438,2020-08-29T00:00:00Z
crypto_price,ETH,EUR,Day,361.12114501953124,2020-08-30T00:00:00Z
crypto_price,ETH,EUR,Day,368.8113708496094,2020-08-31T00:00:00Z
crypto_price,ETH,EUR,Day,410.45460632324216,2020-09-01T00:00:00Z
crypto_price,ETH,EUR,Day,404.45970947265624,2020-09-02T00:00:00Z
crypto_price,ETH,EUR,Day,381.50573486328125,2020-09-03T00:00:00Z
crypto_price,ETH,EUR,Day,339.85035705566406,2020-09-04T00:00:00Z
crypto_price,ETH,EUR,Day,334.16594665527344,2020-09-05T00:00:00Z
crypto_price,ETH,EUR,Day,304.9383184814453,2020-09-06T00:00:00Z
crypto_price,ETH,EUR,Day,303.4682342529297,2020-09-07T00:00:00Z
crypto_price,ETH,EUR,Day,302.0177850341797,2020-09-08T00:00:00Z
crypto_price,ETH,EUR,Day,305.231318359375,2020-09-09T00:00:00Z
crypto_price,ETH,EUR,Day,317.98907470703125,2020-09-10T00:00:00Z
crypto_price,ETH,EUR,Day,318.13432556152344,2020-09-11T00:00:00Z
crypto_price,ETH,EUR,Day,328.2328564453125,2020-09-12T00:00:00Z
crypto_price,ETH,EUR,Day,329.6227099609375,2020-09-13T00:00:00Z
crypto_price,ETH,EUR,Day,324.52348266601564,2020-09-14T00:00:00Z
crypto_price,ETH,EUR,Day,322.1463800048828,2020-09-15T00:00:00Z
crypto_price,ETH,EUR,Day,316.16680603027345,2020-09-16T00:00:00Z
crypto_price,ETH,EUR,Day,333.4930047607422,2020-09-17T00:00:00Z
crypto_price,ETH,EUR,Day,331.6430255126953,2020-09-18T00:00:00Z
crypto_price,ETH,EUR,Day,328.1254388427734,2020-09-19T00:00:00Z
crypto_price,ETH,EUR,Day,325.9561102294922,2020-09-20T00:00:00Z
crypto_price,ETH,EUR,Day,317.9459405517578,2020-09-21T00:00:00Z
crypto_price,ETH,EUR,Day,296.0230413818359,2020-09-22T00:00:00Z
crypto_price,ETH,EUR,Day,295.1648327636719,2020-09-23T00:00:00Z
crypto_price,ETH,EUR,Day,302.0282934570313,2020-09-24T00:00:00Z
crypto_price,ETH,EUR,Day,308.5593865966797,2020-09-25T00:00:00Z
crypto_price,ETH,EUR,Day,306.5602301025391,2020-09-26T00:00:00Z
crypto_price,ETH,EUR,Day,311.6651483154297,2020-09-27T00:00:00Z
crypto_price,ETH,EUR,Day,315.58812805175785,2020-09-28T00:00:00Z
crypto_price,ETH,EUR,Day,307.53972778320315,2020-09-29T00:00:00Z
crypto_price,ETH,EUR,Day,308.54721984863284,2020-09-30T00:00:00Z
crypto_price,ETH,EUR,Day,315.46209716796875,2020-10-01T00:00:00Z
crypto_price,ETH,EUR,Day,302.87392272949216,2020-10-02T00:00:00Z
crypto_price,ETH,EUR,Day,300.4130096435547,2020-10-03T00:00:00Z
crypto_price,ETH,EUR,Day,302.90810241699216,2020-10-04T00:00:00Z
crypto_price,ETH,EUR,Day,303.6014685058594,2020-10-05T00:00:00Z
crypto_price,ETH,EUR,Day,301.4530963134765,2020-10-06T00:00:00Z
